MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190618,02090,Fairbanks North Star Borough,AK,"96,786.17",794.83,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02090,Fairbanks North Star Borough,AK,"97,581.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02100,Haines Borough,AK,0.00,0.00,"2,508.00",0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02100,Haines Borough,AK,0.00,0.00,"2,508.00",0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02100,Haines Borough,AK,0.00,0.00,"2,508.00",0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02100,Haines Borough,AK,0.00,0.00,"2,508.00",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02100,Haines Borough,AK,0.00,385.23,"2,122.77",0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02100,Haines Borough,AK,0.00,"2,508.00",0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02105,Hoonah-Angoon Census Area,AK,0.00,52.61,"2,097.39",0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02105,Hoonah-Angoon Census Area,AK,0.00,52.61,"2,097.39",0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02105,Hoonah-Angoon Census Area,AK,0.00,52.61,"2,097.39",0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02105,Hoonah-Angoon Census Area,AK,0.00,52.61,"2,097.39",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02105,Hoonah-Angoon Census Area,AK,0.00,"1,084.16","1,065.84",0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02105,Hoonah-Angoon Census Area,AK,0.00,"2,082.10",67.90,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02105,Hoonah-Angoon Census Area,AK,0.00,"2,082.10",67.90,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02105,Hoonah-Angoon Census Area,AK,0.00,"2,082.10",67.90,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02105,Hoonah-Angoon Census Area,AK,0.00,"2,082.10",67.90,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02105,Hoonah-Angoon Census Area,AK,0.00,"2,082.10",67.90,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02105,Hoonah-Angoon Census Area,AK,0.00,"2,082.10",67.90,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02105,Hoonah-Angoon Census Area,AK,0.00,"2,082.10",67.90,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02105,Hoonah-Angoon Census Area,AK,0.00,"2,144.16",5.84,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02105,Hoonah-Angoon Census Area,AK,0.00,"2,144.17",5.83,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.06,12.71,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.06,12.71,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.06,12.71,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.06,12.71,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.07,12.71,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.07,12.71,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.07,12.71,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.07,12.71,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.07,12.71,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02105,Hoonah-Angoon Census Area,AK,0.00,"1,423.23",714.07,12.71,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02110,Juneau City and Borough,AK,0.00,0.00,"31,275.00",0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02110,Juneau City and Borough,AK,0.00,0.00,"31,275.00",0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02110,Juneau City and Borough,AK,0.00,0.00,"31,275.00",0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02110,Juneau City and Borough,AK,0.00,0.00,"31,275.00",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02110,Juneau City and Borough,AK,0.00,0.00,"31,275.00",0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02110,Juneau City and Borough,AK,0.00,"31,275.00",0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02110,Juneau City and Borough,AK,0.00,"10,495.69","20,779.31",0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02110,Juneau City and Borough,AK,0.00,"10,495.69","20,779.31",0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02110,Juneau City and Borough,AK,0.00,"10,495.69","20,779.31",0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02110,Juneau City and Borough,AK,0.00,"10,495.69","20,779.31",0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02110,Juneau City and Borough,AK,0.00,"10,495.37","20,779.63",0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02110,Juneau City and Borough,AK,0.00,"10,495.37","20,779.63",0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02110,Juneau City and Borough,AK,0.00,"10,495.37","20,779.63",0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02110,Juneau City and Borough,AK,0.00,"10,495.37","20,779.63",0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02110,Juneau City and Borough,AK,0.00,"10,495.37","20,779.63",0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02110,Juneau City and Borough,AK,0.00,"10,495.37","20,779.63",0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02122,Kenai Peninsula Borough,AK,0.00,"25,774.49","29,625.51",0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02122,Kenai Peninsula Borough,AK,0.00,"25,774.49","29,625.51",0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02122,Kenai Peninsula Borough,AK,0.00,"25,774.49","29,625.51",0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02122,Kenai Peninsula Borough,AK,0.00,"25,774.49","29,625.51",0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02122,Kenai Peninsula Borough,AK,0.00,"55,400.00",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02122,Kenai Peninsula Borough,AK,"55,400.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-08-06,2019-08-12,2
20190730,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-07-30,2019-08-05,2
20190723,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-07-23,2019-07-29,2
20190716,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-07-16,2019-07-22,2
20190709,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-07-09,2019-07-15,2
20190702,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.64","6,163.82","2,332.55",0.00,2019-07-02,2019-07-08,2
20190625,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-06-25,2019-07-01,2
20190618,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-06-18,2019-06-24,2
20190611,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-06-11,2019-06-17,2
20190604,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-06-04,2019-06-10,2
20190528,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.64","6,163.82","2,332.55",0.00,2019-05-28,2019-06-03,2
20190521,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"4,950.83","6,163.72","2,332.45",0.00,2019-05-21,2019-05-27,2
20190514,02130,Ketchikan Gateway Borough,AK,0.00,"4,619.85","6,322.87","2,504.28",0.00,0.00,2019-05-14,2019-05-20,2
20190507,02130,Ketchikan Gateway Borough,AK,0.00,"4,619.67","6,322.97","2,504.36",0.00,0.00,2019-05-07,2019-05-13,2
20190430,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"10,005.47","3,441.53",0.00,0.00,2019-04-30,2019-05-06,2
20190423,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.20","6,064.80",0.00,0.00,2019-04-23,2019-04-29,2
20190416,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.20","6,064.80",0.00,0.00,2019-04-16,2019-04-22,2
20190409,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.20","6,064.80",0.00,0.00,2019-04-09,2019-04-15,2
20190402,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.37","6,064.63",0.00,0.00,2019-04-02,2019-04-08,2
20190326,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.37","6,064.63",0.00,0.00,2019-03-26,2019-04-01,2
20190319,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.37","6,064.63",0.00,0.00,2019-03-19,2019-03-25,2
20190312,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.37","6,064.63",0.00,0.00,2019-03-12,2019-03-18,2
20190305,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.37","6,064.63",0.00,0.00,2019-03-05,2019-03-11,2
20190226,02130,Ketchikan Gateway Borough,AK,0.00,0.00,"7,382.37","6,064.63",0.00,0.00,2019-02-26,2019-03-04,2
20190806,02150,Kodiak Island Borough,AK,"12,980.79",577.79,33.41,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02150,Kodiak Island Borough,AK,"12,980.79",577.79,33.41,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02150,Kodiak Island Borough,AK,"12,980.79",577.79,33.41,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02150,Kodiak Island Borough,AK,"12,992.86",565.73,33.41,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02150,Kodiak Island Borough,AK,"12,992.86",599.14,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02150,Kodiak Island Borough,AK,"13,592.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02158,Kusilvak Census Area,AK,"5,369.86","2,089.14",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02158,Kusilvak Census Area,AK,"5,369.86","2,089.14",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02158,Kusilvak Census Area,AK,"5,387.43","2,071.57",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02158,Kusilvak Census Area,AK,"6,985.42",473.58,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02158,Kusilvak Census Area,AK,"7,459.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02164,Lake and Peninsula Borough,AK,738.35,892.65,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02164,Lake and Peninsula Borough,AK,738.35,892.65,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02164,Lake and Peninsula Borough,AK,738.35,892.65,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02164,Lake and Peninsula Borough,AK,742.05,888.95,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,02164,Lake and Peninsula Borough,AK,741.94,889.06,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,02164,Lake and Peninsula Borough,AK,"1,631.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,02170,Matanuska-Susitna Borough,AK,"8,040.48","79,948.62","1,005.89",0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,02170,Matanuska-Susitna Borough,AK,0.00,"87,989.11","1,005.89",0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,02170,Matanuska-Susitna Borough,AK,0.00,"87,989.11","1,005.89",0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,02170,Matanuska-Susitna Borough,AK,0.00,"87,989.11","1,005.89",0.00,0.00,0.00,2019-07-16,2019-07-22,2
